var_name,var_label,values_cat,labels_cat,unique_values_n,n_missing,prop_missing,type_var,note,year,survey,dataset,pairs
cp19k039,Am not interested in abstract ideas.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0043349753694581,categorical,,2019.0,Personality,PreFer_train_data.csv,cp039
cp20l039,Am not interested in abstract ideas.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0037143339523889,categorical,,2020.0,Personality,PreFer_train_data.csv,cp039
cp08a042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0032314923619271,categorical,,2008.0,Personality,PreFer_train_data.csv,cp042
cp09b042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,13,0.0023029229406554,categorical,,2009.0,Personality,PreFer_train_data.csv,cp042
cp10c042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4731,0.774684787948256,categorical,,2010.0,Personality,PreFer_train_data.csv,cp042
cp11d042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,17,0.0031948881789137,categorical,,2011.0,Personality,PreFer_train_data.csv,cp042
cp12e042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4474,0.751553838400806,categorical,,2012.0,Personality,PreFer_train_data.csv,cp042
cp13f042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,17,0.0032888372992841,categorical,,2013.0,Personality,PreFer_train_data.csv,cp042
cp14g042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,31,0.004724889498552,categorical,,2014.0,Personality,PreFer_train_data.csv,cp042
cp15h042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,5499,0.915889407061959,categorical,,2015.0,Personality,PreFer_train_data.csv,cp042
cp17i042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,15,0.0024594195769798,categorical,,2017.0,Personality,PreFer_train_data.csv,cp042
cp18j042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4991,0.86051724137931,categorical,,2018.0,Personality,PreFer_train_data.csv,cp042
cp19k042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,23,0.0045320197044335,categorical,,2019.0,Personality,PreFer_train_data.csv,cp042
cp20l042,Get chores done right away.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0037143339523889,categorical,,2020.0,Personality,PreFer_train_data.csv,cp042
cp08a047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0032314923619271,categorical,,2008.0,Personality,PreFer_train_data.csv,cp047
cp09b047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,13,0.0023029229406554,categorical,,2009.0,Personality,PreFer_train_data.csv,cp047
cp10c047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4731,0.774684787948256,categorical,,2010.0,Personality,PreFer_train_data.csv,cp047
cp11d047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,17,0.0031948881789137,categorical,,2011.0,Personality,PreFer_train_data.csv,cp047
cp12e047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4474,0.751553838400806,categorical,,2012.0,Personality,PreFer_train_data.csv,cp047
cp13f047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,17,0.0032888372992841,categorical,,2013.0,Personality,PreFer_train_data.csv,cp047
cp14g047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,31,0.004724889498552,categorical,,2014.0,Personality,PreFer_train_data.csv,cp047
cp15h047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,5499,0.915889407061959,categorical,,2015.0,Personality,PreFer_train_data.csv,cp047
cp17i047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,15,0.0024594195769798,categorical,,2017.0,Personality,PreFer_train_data.csv,cp047
cp18j047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4991,0.86051724137931,categorical,,2018.0,Personality,PreFer_train_data.csv,cp047
cp19k047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,23,0.0045320197044335,categorical,,2019.0,Personality,PreFer_train_data.csv,cp047
cp20l047,Often forget to put things back in their proper place.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0037143339523889,categorical,,2020.0,Personality,PreFer_train_data.csv,cp047
cp08a052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,26,0.003819036427732,categorical,,2008.0,Personality,PreFer_train_data.csv,cp052
cp09b052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,16,0.0028343666961913,categorical,,2009.0,Personality,PreFer_train_data.csv,cp052
cp10c052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4732,0.774848534468643,categorical,,2010.0,Personality,PreFer_train_data.csv,cp052
cp11d052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,19,0.003570757376433,categorical,,2011.0,Personality,PreFer_train_data.csv,cp052
cp12e052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4475,0.751721820930623,categorical,,2012.0,Personality,PreFer_train_data.csv,cp052
cp13f052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,22,0.0042561423873089,categorical,,2013.0,Personality,PreFer_train_data.csv,cp052
cp14g052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,34,0.0051821368693796,categorical,,2014.0,Personality,PreFer_train_data.csv,cp052
cp15h052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,5499,0.915889407061959,categorical,,2015.0,Personality,PreFer_train_data.csv,cp052
cp17i052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,21,0.0034431874077717,categorical,,2017.0,Personality,PreFer_train_data.csv,cp052
cp18j052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4993,0.860862068965517,categorical,,2018.0,Personality,PreFer_train_data.csv,cp052
cp19k052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,27,0.0053201970443349,categorical,,2019.0,Personality,PreFer_train_data.csv,cp052
cp20l052,Like order.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,27,0.0045585007597501,categorical,,2020.0,Personality,PreFer_train_data.csv,cp052
cp08a059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,26,0.003819036427732,categorical,,2008.0,Personality,PreFer_train_data.csv,cp059
cp09b059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,16,0.0028343666961913,categorical,,2009.0,Personality,PreFer_train_data.csv,cp059
cp10c059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4732,0.774848534468643,categorical,,2010.0,Personality,PreFer_train_data.csv,cp059
cp11d059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,19,0.003570757376433,categorical,,2011.0,Personality,PreFer_train_data.csv,cp059
cp12e059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4475,0.751721820930623,categorical,,2012.0,Personality,PreFer_train_data.csv,cp059
cp13f059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,23,0.0044496034049139,categorical,,2013.0,Personality,PreFer_train_data.csv,cp059
cp14g059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,34,0.0051821368693796,categorical,,2014.0,Personality,PreFer_train_data.csv,cp059
cp15h059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,5499,0.915889407061959,categorical,,2015.0,Personality,PreFer_train_data.csv,cp059
cp17i059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,21,0.0034431874077717,categorical,,2017.0,Personality,PreFer_train_data.csv,cp059
cp18j059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,4993,0.860862068965517,categorical,,2018.0,Personality,PreFer_train_data.csv,cp059
cp19k059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,27,0.0053201970443349,categorical,,2019.0,Personality,PreFer_train_data.csv,cp059
cp20l059,Use difficult words.,1; 2; 3; 4; 5,very inaccurate; moderately inaccurate; neither inaccurate nor accurate; moderately accurate; very accurate,5.0,27,0.0045585007597501,categorical,,2020.0,Personality,PreFer_train_data.csv,cp059
cp08a072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,31,0.0045534665099882,categorical,,2008.0,Personality,PreFer_train_data.csv,cp072
cp09b072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,22,0.003897254207263,categorical,,2009.0,Personality,PreFer_train_data.csv,cp072
cp10c072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4736,0.775503520550188,categorical,,2010.0,Personality,PreFer_train_data.csv,cp072
cp11d072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,29,0.0054501033640293,categorical,,2011.0,Personality,PreFer_train_data.csv,cp072
cp12e072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4482,0.752897698639342,categorical,,2012.0,Personality,PreFer_train_data.csv,cp072
cp13f072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,29,0.0056103695105436,categorical,,2013.0,Personality,PreFer_train_data.csv,cp072
cp14g072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,50,0.0076207895137936,categorical,,2014.0,Personality,PreFer_train_data.csv,cp072
cp15h072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,5500,0.916055962691539,categorical,,2015.0,Personality,PreFer_train_data.csv,cp072
cp17i072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,34,0.0055746843744876,categorical,,2017.0,Personality,PreFer_train_data.csv,cp072
cp18j072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4997,0.861551724137931,categorical,,2018.0,Personality,PreFer_train_data.csv,cp072
cp19k072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,35,0.0068965517241379,categorical,,2019.0,Personality,PreFer_train_data.csv,cp072
cp20l072,"All in all, I am inclined to feel that I am a failure",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,35,0.0059091676515279,categorical,,2020.0,Personality,PreFer_train_data.csv,cp072
cp08a076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,31,0.0045534665099882,categorical,,2008.0,Personality,PreFer_train_data.csv,cp076
cp09b076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,22,0.003897254207263,categorical,,2009.0,Personality,PreFer_train_data.csv,cp076
cp10c076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4736,0.775503520550188,categorical,,2010.0,Personality,PreFer_train_data.csv,cp076
cp11d076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,29,0.0054501033640293,categorical,,2011.0,Personality,PreFer_train_data.csv,cp076
cp12e076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4482,0.752897698639342,categorical,,2012.0,Personality,PreFer_train_data.csv,cp076
cp13f076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,29,0.0056103695105436,categorical,,2013.0,Personality,PreFer_train_data.csv,cp076
cp14g076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,50,0.0076207895137936,categorical,,2014.0,Personality,PreFer_train_data.csv,cp076
cp15h076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,5500,0.916055962691539,categorical,,2015.0,Personality,PreFer_train_data.csv,cp076
cp17i076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,34,0.0055746843744876,categorical,,2017.0,Personality,PreFer_train_data.csv,cp076
cp18j076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,4997,0.861551724137931,categorical,,2018.0,Personality,PreFer_train_data.csv,cp076
cp19k076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,35,0.0068965517241379,categorical,,2019.0,Personality,PreFer_train_data.csv,cp076
cp20l076,"On the whole, I am satisfied with myself",1; 2; 3; 4; 5; 6; 7,1 totally disagree; 2; 3; 4; 5; 6; 7 totally agree,7.0,35,0.0059091676515279,categorical,,2020.0,Personality,PreFer_train_data.csv,cp076
cp08a103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,40,0.0058754406580493,categorical,,2008.0,Personality,PreFer_train_data.csv,cp103
cp09b103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,25,0.0044286979627989,categorical,,2009.0,Personality,PreFer_train_data.csv,cp103
cp10c103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4739,0.775994760111348,categorical,,2010.0,Personality,PreFer_train_data.csv,cp103
cp11d103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,32,0.0060139071603082,categorical,,2011.0,Personality,PreFer_train_data.csv,cp103
cp12e103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4485,0.753401646228792,categorical,,2012.0,Personality,PreFer_train_data.csv,cp103
cp13f103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0116076610562972,categorical,,2013.0,Personality,PreFer_train_data.csv,cp103
cp14g103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,83,0.0126505105928974,categorical,,2014.0,Personality,PreFer_train_data.csv,cp103
cp15h103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5506,0.917055296469021,categorical,,2015.0,Personality,PreFer_train_data.csv,cp103
cp17i103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0098376783079193,categorical,,2017.0,Personality,PreFer_train_data.csv,cp103
cp18j103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5009,0.863620689655173,categorical,,2018.0,Personality,PreFer_train_data.csv,cp103
cp19k103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,44,0.0086699507389162,categorical,,2019.0,Personality,PreFer_train_data.csv,cp103
cp20l103,open-minded,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,41,0.0069221678203613,categorical,,2020.0,Personality,PreFer_train_data.csv,cp103
cp08a105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,40,0.0058754406580493,categorical,,2008.0,Personality,PreFer_train_data.csv,cp105
cp09b105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,25,0.0044286979627989,categorical,,2009.0,Personality,PreFer_train_data.csv,cp105
cp10c105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4739,0.775994760111348,categorical,,2010.0,Personality,PreFer_train_data.csv,cp105
cp11d105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,32,0.0060139071603082,categorical,,2011.0,Personality,PreFer_train_data.csv,cp105
cp12e105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4485,0.753401646228792,categorical,,2012.0,Personality,PreFer_train_data.csv,cp105
cp13f105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0116076610562972,categorical,,2013.0,Personality,PreFer_train_data.csv,cp105
cp14g105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,83,0.0126505105928974,categorical,,2014.0,Personality,PreFer_train_data.csv,cp105
cp15h105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5506,0.917055296469021,categorical,,2015.0,Personality,PreFer_train_data.csv,cp105
cp17i105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0098376783079193,categorical,,2017.0,Personality,PreFer_train_data.csv,cp105
cp18j105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5009,0.863620689655173,categorical,,2018.0,Personality,PreFer_train_data.csv,cp105
cp19k105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,44,0.0086699507389162,categorical,,2019.0,Personality,PreFer_train_data.csv,cp105
cp20l105,helpful,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,41,0.0069221678203613,categorical,,2020.0,Personality,PreFer_train_data.csv,cp105
cp08a111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,40,0.0058754406580493,categorical,,2008.0,Personality,PreFer_train_data.csv,cp111
cp09b111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,25,0.0044286979627989,categorical,,2009.0,Personality,PreFer_train_data.csv,cp111
cp10c111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4739,0.775994760111348,categorical,,2010.0,Personality,PreFer_train_data.csv,cp111
cp11d111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,32,0.0060139071603082,categorical,,2011.0,Personality,PreFer_train_data.csv,cp111
cp12e111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,4485,0.753401646228792,categorical,,2012.0,Personality,PreFer_train_data.csv,cp111
cp13f111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0116076610562972,categorical,,2013.0,Personality,PreFer_train_data.csv,cp111
cp14g111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,83,0.0126505105928974,categorical,,2014.0,Personality,PreFer_train_data.csv,cp111
cp15h111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5506,0.917055296469021,categorical,,2015.0,Personality,PreFer_train_data.csv,cp111
cp17i111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,60,0.0098376783079193,categorical,,2017.0,Personality,PreFer_train_data.csv,cp111
cp18j111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,5009,0.863620689655173,categorical,,2018.0,Personality,PreFer_train_data.csv,cp111
cp19k111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,44,0.0086699507389162,categorical,,2019.0,Personality,PreFer_train_data.csv,cp111
cp20l111,happy,1; 2; 3; 4; 5; 6; 7,1 extremely unimportant; 2; 3; 4; 5; 6; 7 extremely important,7.0,41,0.0069221678203613,categorical,,2020.0,Personality,PreFer_train_data.csv,cp111
cp08a149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,46,0.0067567567567567,categorical,,2008.0,Personality,PreFer_train_data.csv,cp149
cp09b149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,28,0.0049601417183348,categorical,,2009.0,Personality,PreFer_train_data.csv,cp149
cp10c149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,4740,0.776158506631734,categorical,,2010.0,Personality,PreFer_train_data.csv,cp149
cp11d149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,43,0.0080811877466641,categorical,,2011.0,Personality,PreFer_train_data.csv,cp149
cp12e149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,4489,0.75407357634806,categorical,,2012.0,Personality,PreFer_train_data.csv,cp149
cp13f149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,117,0.0226349390597795,categorical,,2013.0,Personality,PreFer_train_data.csv,cp149
cp14g149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,101,0.0153939948178631,categorical,,2014.0,Personality,PreFer_train_data.csv,cp149
cp15h149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,5511,0.917888074616922,categorical,,2015.0,Personality,PreFer_train_data.csv,cp149
cp17i149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,71,0.0116412526643712,categorical,,2017.0,Personality,PreFer_train_data.csv,cp149
cp18j149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,5015,0.864655172413793,categorical,,2018.0,Personality,PreFer_train_data.csv,cp149
cp19k149,"Indicate to what extent you feel, right now, that is, at the present moment upset?",1; 2; 3; 4; 5; 6; 7,1 not at all; 2; 3; 4; 5; 6; 7 extremely,7.0,54,0.01064039408867,categorical,,2019.0,Personality,PreFer_train_data.csv,cp149
