var_name,var_label,values_cat,labels_cat,unique_values_n,n_missing,prop_missing,type_var,note,year,survey,dataset,pairs
cd10c010,"What is the total sum of the costs for water, electricity, gas, heating and other energy or service costs, included in the indicated rent amount?",,,91.0,3446,0.950358521787093,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2010.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd11d010,"What is the total sum of the costs for water, electricity, gas, heating and other energy or service costs, included in the indicated rent amount?",,,91.0,3213,0.953129635123109,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2011.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd17j010,"What is the total sum of the costs for electricity, gas, heating and other energy or service costs, included in the indicated rent amount?",,,94.0,3594,0.940345368916797,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2017.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd18k010,"What is the total sum of the costs for electricity, gas, heating and other energy or service costs, included in the indicated rent amount?",,,85.0,3588,0.945953071447403,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2018.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd19l010,"What is the total sum of the costs for electricity, gas, heating and other energy or service costs, included in the indicated rent amount (or compensation payment)?",,,80.0,3405,0.943736141906874,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2019.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd20m010,"What is the total sum of the costs for electricity, gas, heating and other energy or service costs, included in the indicated rent amount (or compensation payment)?",,,101.0,3870,0.926502274359588,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2020.0,Economic Situation Housing,PreFer_train_data.csv,cd010
cd08a014,In what year did you buy your current dwelling?,,,57.0,1022,0.333442088091354,numeric,"This variable originally had value labels = {c(`I don’t know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2008.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd09b014,In what year did you buy your current dwelling?,,,57.0,1061,0.324564086876721,numeric,"This variable originally had value labels = {c(`I don’t know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2009.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd10c014,In what year did you buy your current dwelling?,,,56.0,1225,0.337837837837838,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2010.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd11d014,In what year did you buy your current dwelling?,,,58.0,1113,0.330169089291012,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2011.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd13f014,In what year did you buy your current dwelling?,,,59.0,1120,0.350109409190372,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2013.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd14g014,In what year did you buy your current dwelling?,,,63.0,1464,0.355167394468705,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2014.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd15h014,In what year did you buy your current dwelling?,,,63.0,1379,0.347267690757995,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2015.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd16i014,In what year did you buy your current dwelling?,,,62.0,1223,0.33953359244864,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2016.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd17j014,In what year did you buy your current dwelling?,,,62.0,1357,0.355049712192569,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2017.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd18k014,In what year did you buy your current dwelling?,,,64.0,1318,0.347482204060111,numeric,"This variable originally had value labels = {c(`I don't know` = 99999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2018.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd19l014,In what year did you buy your dwelling?,,,63.0,1218,0.337583148558758,numeric,"This variable originally had value labels = {c(`I don't know` = -9)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2019.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd20m014,In what year did you buy your (current) dwelling?,,,62.0,1506,0.360545846301173,numeric,"This variable originally had value labels = {c(`I don't know` = -9)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2020.0,Economic Situation Housing,PreFer_train_data.csv,cd014
cd08a028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,509.0,1532,0.499836867862969,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don’t know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2008.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd09b028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,508.0,1743,0.533190578158458,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don’t know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2009.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd10c028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,518.0,1893,0.522062879205736,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2010.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd11d028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,524.0,1735,0.5146840700089,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2011.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd17j028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,476.0,2094,0.547880690737834,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2017.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd18k028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,473.0,2201,0.58027946216715,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2018.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd19l028,"What was the value set by the most recent municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,481.0,1994,0.552660753880266,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2019.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd20m028,"What was the value set by the municipal property appraisal (Dutch: Wet Waardering Onroerende Zaken, WOZ)?",,,525.0,2254,0.539621738089538,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2020.0,Economic Situation Housing,PreFer_train_data.csv,cd028
cd08a033,How much do you pay in service costs or to an association of owners per period?,,,113.0,2860,0.933115823817292,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don’t know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2008.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd09b033,How much do you pay in service costs or to an association of owners per period?,,,108.0,3055,0.934536555521566,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don’t know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2009.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd10c033,How much do you pay in service costs or to an association of owners per period?,,,137.0,3366,0.928295642581357,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2010.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd11d033,How much do you pay in service costs or to an association of owners per period?,,,127.0,3118,0.924948086621181,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2011.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd17j033,How much do you pay in service costs or to an association of owners per period?,,,176.0,3481,0.910779696493982,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2017.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd18k033,How much do you pay in service costs or to an association of owners per period?,,,171.0,3449,0.909306617453203,numeric,"This variable originally had value labels = {c(`I prefer not to say` = 9999999998, `I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2018.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd19l033,How much do you pay in service costs or to an association of owners per period?,,,174.0,3283,0.909922394678492,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2019.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd20m033,How much do you pay in service costs or to an association of owners per period?,,,185.0,3791,0.907589178836485,numeric,"This variable originally had value labels = {c(`I don't know` = -9, `I prefer not to say` = -8)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2020.0,Economic Situation Housing,PreFer_train_data.csv,cd033
cd08a034,"How many rooms does your dwelling contain? such as bedroom, hobby room, study room, living room. Please disregard:kitchen, bathroom, toilet, open attic, hall, corridor, storage, space that belongs to the business section of the dwelling",,,16.0,14,0.0045676998368678,numeric,,2008.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd09b034,"How many rooms does your dwelling contain? such as bedroom, hobby room, study room, living room. Please disregard:kitchen, bathroom, toilet, open attic, hall, corridor, storage, space that belongs to the business section of the dwelling",,,13.0,9,0.0027531355154481,numeric,,2009.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd10c034,"How many rooms does your dwelling contain? such as bedroom, hobby room, study room, living room. Please disregard: kitchen, bathroom, toilet, open attic, hall, corridor, storage, space that belongs to the business section of the dwelling",,,12.0,12,0.0033094318808604,numeric,,2010.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd11d034,How many rooms does your dwelling contain?,,,12.0,9,0.0026698309107089,numeric,,2011.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd12e034,How many rooms does your dwelling contain?,,,12.0,11,0.0033414337788578,numeric,,2012.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd13f034,How many rooms does your dwelling contain?,,,13.0,16,0.0050015629884338,numeric,,2013.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd14g034,How many rooms does your dwelling contain?,,,17.0,25,0.0060650169820475,numeric,,2014.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd15h034,How many rooms does your dwelling contain?,,,15.0,8,0.0020146058927222,numeric,,2015.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd16i034,How many rooms does your dwelling contain?,,,16.0,4,0.0011104941699056,numeric,,2016.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd17j034,How many rooms does your dwelling contain?,,,16.0,4,0.0010465724751439,numeric,,2017.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd18k034,How many rooms does your dwelling contain?,,,15.0,7,0.0018455048774057,numeric,,2018.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd19l034,How many rooms does your dwelling contain?,,,17.0,16,0.0044345898004434,numeric,,2019.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd20m034,How many rooms does your dwelling contain?,,,16.0,31,0.0074215944457744,numeric,,2020.0,Economic Situation Housing,PreFer_train_data.csv,cd034
cd08a079,Starting time of the questionnaire,,,2964.0,0,0.0,date or time,,2008.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd09b079,Starting time of the questionnaire,,,3176.0,0,0.0,date or time,,2009.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd10c079,Starting time of the questionnaire,,,3507.0,0,0.0,date or time,,2010.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd11d079,Starting time of the questionnaire,,,3271.0,0,0.0,date or time,,2011.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd12e079,Starting time of the questionnaire,,,3291.0,0,0.0,date or time,,2012.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd13f079,Starting time of the questionnaire,,,3196.0,0,0.0,date or time,,2013.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd14g079,Starting time of the questionnaire,,,4118.0,0,0.0,date or time,,2014.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd15h079,Starting time of the questionnaire,,,3967.0,0,0.0,date or time,,2015.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd16i079,Starting time of the questionnaire,,,3486.0,0,0.0,date or time,,2016.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd17j079,Starting time of the questionnaire,,,3688.0,0,0.0,date or time,,2017.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd18k079,Starting time of the questionnaire,,,3649.0,0,0.0,date or time,,2018.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd19l079,Starting time of the questionnaire,,,3493.0,0,0.0,date or time,,2019.0,Economic Situation Housing,PreFer_train_data.csv,cd079
cd20m079,Starting time of the questionnaire,,,4010.0,0,0.0,date or time,,2020.0,Economic Situation Housing,PreFer_train_data.csv,cd079
ci08a002,Age respondent,,,74.0,5,0.0008289124668435,numeric,,2008.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci09b002,Age respondent,,,75.0,518,0.0977727444318611,numeric,,2009.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci10c002,Age respondent,,,78.0,21,0.0037433155080213,numeric,,2010.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci11d002,Age respondent,,,78.0,3,0.0005725190839694,numeric,,2011.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci12e002,Age respondent,,,77.0,0,0.0,numeric,,2012.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci13f002,Age respondent,,,78.0,3,0.0005982053838484,numeric,,2013.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci14g002,Age respondent,,,79.0,0,0.0,numeric,,2014.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci15h002,Age respondent,,,78.0,0,0.0,numeric,,2015.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci16i002,Age respondent,,,81.0,31,0.0057749627421758,numeric,,2016.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci17j002,Age respondent,,,78.0,1173,0.210365853658537,numeric,,2017.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci18k002,Age respondent,,,80.0,334,0.062348329288781,numeric,,2018.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci19l002,Age respondent,,,80.0,19,0.0038244766505636,numeric,,2019.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci20m002,Age respondent,,,83.0,17,0.0029406677045493,numeric,,2020.0,Economic Situation Income,PreFer_train_data.csv,ci002
ci08a005,"If you imagine a ‘ladder of life’, where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2008.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci09b005,"If you imagine a ‘ladder of life’, where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2009.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci10c005,"If you imagine a ‘ladder of life’, where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2010.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci11d005,"If you imagine a 'ladder of life', where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,45,0.0085877862595419,numeric,,2011.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci12e005,"If you imagine a 'ladder of life', where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2012.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci13f005,"If you imagine a 'ladder of life', where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2013.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci14g005,"If you imagine a 'ladder of life', where the first step represents the worst possible life, and the tenth (top) step the best possible life, on what step would you place yourself?",,,11.0,0,0.0,numeric,,2014.0,Economic Situation Income,PreFer_train_data.csv,ci005
ci10c326,Year of birth respondent,,,78.0,21,0.0037433155080213,numeric,,2010.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci11d326,Year of birth,,,77.0,3,0.0005725190839694,numeric,,2011.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci12e326,Year of birth,,,77.0,0,0.0,numeric,,2012.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci13f326,Year of birth,,,77.0,3,0.0005982053838484,numeric,,2013.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci14g326,Year of birth,,,79.0,0,0.0,numeric,,2014.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci15h326,Year of birth respondent,,,78.0,0,0.0,numeric,,2015.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci16i326,Year of birth respondent,,,80.0,31,0.0057749627421758,numeric,,2016.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci17j326,Year of birth respondent,,,79.0,1173,0.210365853658537,numeric,,2017.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci18k326,Year of birth respondent,,,80.0,334,0.062348329288781,numeric,,2018.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci19l326,Year of birth respondent,,,81.0,19,0.0038244766505636,numeric,,2019.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci20m326,Year of birth respondent,,,83.0,17,0.0029406677045493,numeric,,2020.0,Economic Situation Income,PreFer_train_data.csv,ci326
ci10c337,"How much is your taxable income (preferably as stated on the tax return form, if you submitted one)?",,,1625.0,2899,0.516755793226381,numeric,"This variable originally had value labels = {c(`I don’t know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2010.0,Economic Situation Income,PreFer_train_data.csv,ci337
ci11d337,"How much is your taxable income (preferably as stated on the tax return form, if you submitted one)?",,,1508.0,2906,0.554580152671756,numeric,"This variable originally had value labels = {c(`I don't know` = 9999999999)} but non were observed in the data, and we turned the variable [value_labels] into NULL and [value_labels_n] into 0. All values in the variable were numeric, which is why we turned the variable [type_var] into {numeric}. Please be advised that this variable type for this questionmay vary across waves, if any of the value labels were present in other waves, and the variable would have been assigned with {categorical}. The summary codebook will also flag this issue.",2011.0,Economic Situation Income,PreFer_train_data.csv,ci337
